timestamp,symbol,price,size,side,trade_id
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70009.9,0.002,sell,2104408140
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70009.4,0.057,sell,2104408141
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70009.2,0.004,sell,2104408142
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70008.8,0.003,sell,2104408143
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70008.5,0.047,sell,2104408144
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70008.4,0.029,sell,2104408145
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70008.0,0.004,sell,2104408146
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70007.8,0.059,sell,2104408147
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70007.7,0.07,sell,2104408148
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70007.6,0.005,sell,2104408149
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70007.1,0.011,sell,2104408150
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.8,2.059,sell,2104408151
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.7,0.126,sell,2104408152
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.3,0.102,sell,2104408153
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.2,0.107,sell,2104408154
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.1,0.58,sell,2104408155
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70006.0,0.182,sell,2104408156
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70005.6,0.002,sell,2104408157
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70005.1,0.244,sell,2104408158
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70004.2,0.003,sell,2104408159
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70004.1,0.884,sell,2104408160
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70004.0,1.277,sell,2104408161
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70003.9,0.002,sell,2104408162
2024-03-28T00:20:23.333000+00:00,BTCUSDT,70003.6,0.236,sell,2104408163
2024-03-28T00:20:23.358000+00:00,BTCUSDT,70004.0,0.014,sell,2104408164
2024-03-28T00:20:23.367000+00:00,BTCUSDT,70004.1,0.083,buy,2104408165
2024-03-28T00:20:23.428000+00:00,BTCUSDT,70004.0,0.008,sell,2104408166
2024-03-28T00:20:23.428000+00:00,BTCUSDT,70003.8,0.071,sell,2104408167
2024-03-28T00:20:23.441000+00:00,BTCUSDT,70003.5,0.004,sell,2104408168
2024-03-28T00:20:23.441000+00:00,BTCUSDT,70002.8,0.23,sell,2104408169
2024-03-28T00:20:23.442000+00:00,BTCUSDT,70002.0,0.004,sell,2104408170
2024-03-28T00:20:23.443000+00:00,BTCUSDT,70000.5,0.147,sell,2104408171
2024-03-28T00:20:23.443000+00:00,BTCUSDT,70000.4,0.002,sell,2104408172
2024-03-28T00:20:23.443000+00:00,BTCUSDT,70000.2,0.002,sell,2104408173
2024-03-28T00:20:23.456000+00:00,BTCUSDT,70000.0,0.011,sell,2104408174
2024-03-28T00:20:23.491000+00:00,BTCUSDT,69999.8,0.016,sell,2104408175
2024-03-28T00:20:23.496000+00:00,BTCUSDT,69999.4,0.023,sell,2104408176
2024-03-28T00:20:23.501000+00:00,BTCUSDT,69999.1,2.216,sell,2104408177
2024-03-28T00:20:23.504000+00:00,BTCUSDT,69999.0,0.1,sell,2104408178
2024-03-28T00:20:23.522000+00:00,BTCUSDT,69998.4,0.036,buy,2104408179
2024-03-28T00:20:23.537000+00:00,BTCUSDT,69998.3,0.004,sell,2104408180
2024-03-28T00:20:23.570000+00:00,BTCUSDT,69998.4,0.272,buy,2104408181
2024-03-28T00:20:23.607000+00:00,BTCUSDT,69998.3,0.005,sell,2104408182
2024-03-28T00:20:23.607000+00:00,BTCUSDT,69998.2,0.083,sell,2104408183
2024-03-28T00:20:23.621000+00:00,BTCUSDT,69998.3,0.133,buy,2104408184
2024-03-28T00:20:23.763000+00:00,BTCUSDT,69998.3,0.049,buy,2104408185
2024-03-28T00:20:23.895000+00:00,BTCUSDT,69998.2,0.402,sell,2104408186
2024-03-28T00:20:23.900000+00:00,BTCUSDT,69998.3,1.0,buy,2104408187
2024-03-28T00:20:23.921000+00:00,BTCUSDT,69998.2,0.013,sell,2104408188
2024-03-28T00:20:24.030000+00:00,BTCUSDT,69998.3,1.25,buy,2104408189
2024-03-28T00:20:24.033000+00:00,BTCUSDT,69998.2,0.003,sell,2104408190
2024-03-28T00:20:24.060000+00:00,BTCUSDT,69998.3,0.012,buy,2104408191
2024-03-28T00:20:24.143000+00:00,BTCUSDT,69998.2,0.209,sell,2104408192
2024-03-28T00:20:24.166000+00:00,BTCUSDT,69998.1,0.042,sell,2104408193
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69997.2,0.029,sell,2104408194
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69996.8,0.222,sell,2104408195
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69996.7,0.031,sell,2104408196
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69996.4,0.002,sell,2104408197
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69996.2,0.207,sell,2104408198
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69996.0,0.002,sell,2104408199
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69995.9,0.002,sell,2104408200
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69995.6,0.045,sell,2104408201
2024-03-28T00:20:24.172000+00:00,BTCUSDT,69995.5,0.005,sell,2104408202
2024-03-28T00:20:24.223000+00:00,BTCUSDT,69995.4,0.02,buy,2104408203
2024-03-28T00:20:24.445000+00:00,BTCUSDT,69995.3,0.215,sell,2104408204
2024-03-28T00:20:24.573000+00:00,BTCUSDT,69995.4,10.806,buy,2104408205
2024-03-28T00:20:24.581000+00:00,BTCUSDT,69995.6,1.085,buy,2104408206
2024-03-28T00:20:24.693000+00:00,BTCUSDT,69998.2,0.012,buy,2104408207
2024-03-28T00:20:24.699000+00:00,BTCUSDT,69998.3,0.045,buy,2104408208
2024-03-28T00:20:24.720000+00:00,BTCUSDT,69998.2,0.04,sell,2104408209
2024-03-28T00:20:24.737000+00:00,BTCUSDT,69998.3,1.716,buy,2104408210
2024-03-28T00:20:24.743000+00:00,BTCUSDT,69998.6,0.074,buy,2104408211
2024-03-28T00:20:24.743000+00:00,BTCUSDT,69999.0,0.023,buy,2104408212
2024-03-28T00:20:24.743000+00:00,BTCUSDT,69999.2,0.079,buy,2104408213
2024-03-28T00:20:24.752000+00:00,BTCUSDT,69999.1,4.836,sell,2104408214
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69999.0,0.325,sell,2104408215
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69998.9,0.149,sell,2104408216
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69998.5,0.161,sell,2104408217
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69998.3,0.118,sell,2104408218
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69998.2,0.515,sell,2104408219
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69998.0,0.408,sell,2104408220
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69997.5,0.172,sell,2104408221
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69997.4,0.044,sell,2104408222
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69997.3,0.004,sell,2104408223
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69996.8,0.186,sell,2104408224
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69996.0,0.002,sell,2104408225
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69995.4,0.002,sell,2104408226
2024-03-28T00:20:24.753000+00:00,BTCUSDT,69995.3,0.383,sell,2104408227
2024-03-28T00:20:24.755000+00:00,BTCUSDT,69995.0,0.229,sell,2104408228
2024-03-28T00:20:24.755000+00:00,BTCUSDT,69994.7,2.07,sell,2104408229
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69994.3,0.004,sell,2104408230
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69994.2,0.019,sell,2104408231
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69994.1,0.002,sell,2104408232
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69994.0,0.005,sell,2104408233
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69993.3,0.01,sell,2104408234
2024-03-28T00:20:24.763000+00:00,BTCUSDT,69993.2,0.273,sell,2104408235
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69993.0,0.002,sell,2104408236
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69992.9,0.163,sell,2104408237
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69992.8,0.048,sell,2104408238
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69992.5,0.404,sell,2104408239
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69992.1,0.06,sell,2104408240
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69992.0,0.006,sell,2104408241
2024-03-28T00:20:24.765000+00:00,BTCUSDT,69991.8,0.31,sell,2104408242
2024-03-28T00:20:24.768000+00:00,BTCUSDT,69991.6,0.002,sell,2104408243
2024-03-28T00:20:24.768000+00:00,BTCUSDT,69991.5,0.346,sell,2104408244
2024-03-28T00:20:24.775000+00:00,BTCUSDT,69991.2,0.003,sell,2104408245
2024-03-28T00:20:24.775000+00:00,BTCUSDT,69990.9,0.004,sell,2104408246
2024-03-28T00:20:24.775000+00:00,BTCUSDT,69990.7,0.154,sell,2104408247
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69990.5,0.057,sell,2104408248
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69990.0,0.004,sell,2104408249
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69989.8,0.029,sell,2104408250
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69989.7,0.002,sell,2104408251
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69989.4,0.002,sell,2104408252
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69988.8,0.002,sell,2104408253
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69988.7,0.002,sell,2104408254
2024-03-28T00:20:24.779000+00:00,BTCUSDT,69988.5,0.202,sell,2104408255
2024-03-28T00:20:24.805000+00:00,BTCUSDT,69988.4,0.092,sell,2104408256
2024-03-28T00:20:24.849000+00:00,BTCUSDT,69988.0,0.209,sell,2104408257
2024-03-28T00:20:24.876000+00:00,BTCUSDT,69987.4,0.047,sell,2104408258
2024-03-28T00:20:24.876000+00:00,BTCUSDT,69987.0,0.069,sell,2104408259
2024-03-28T00:20:24.896000+00:00,BTCUSDT,69987.1,0.367,buy,2104408260
2024-03-28T00:20:24.913000+00:00,BTCUSDT,69987.0,0.555,sell,2104408261
2024-03-28T00:20:24.945000+00:00,BTCUSDT,69986.6,0.002,sell,2104408262
2024-03-28T00:20:24.945000+00:00,BTCUSDT,69986.4,0.033,sell,2104408263
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69986.1,0.002,sell,2104408264
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69986.0,0.002,sell,2104408265
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69985.7,0.012,sell,2104408266
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69984.9,0.003,sell,2104408267
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69984.6,0.002,sell,2104408268
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69984.2,0.002,sell,2104408269
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69984.0,0.488,sell,2104408270
2024-03-28T00:20:24.951000+00:00,BTCUSDT,69983.4,0.035,sell,2104408271
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.7,0.002,sell,2104408272
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.5,0.004,sell,2104408273
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.3,0.002,sell,2104408274
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.2,0.207,sell,2104408275
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.1,0.002,sell,2104408276
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69982.0,0.002,sell,2104408277
2024-03-28T00:20:24.952000+00:00,BTCUSDT,69981.7,0.242,sell,2104408278
2024-03-28T00:20:24.953000+00:00,BTCUSDT,69981.6,0.349,sell,2104408279
2024-03-28T00:20:24.965000+00:00,BTCUSDT,69981.1,0.004,sell,2104408280
2024-03-28T00:20:24.965000+00:00,BTCUSDT,69980.8,0.003,sell,2104408281
2024-03-28T00:20:24.986000+00:00,BTCUSDT,69980.9,0.135,buy,2104408282
2024-03-28T00:20:25.002000+00:00,BTCUSDT,69980.6,0.025,buy,2104408283
2024-03-28T00:20:25.002000+00:00,BTCUSDT,69980.5,0.002,sell,2104408284
2024-03-28T00:20:25.021000+00:00,BTCUSDT,69980.0,0.008,sell,2104408285
2024-03-28T00:20:25.034000+00:00,BTCUSDT,69980.1,1.3,buy,2104408286
2024-03-28T00:20:25.098000+00:00,BTCUSDT,69980.0,0.2,sell,2104408287
2024-03-28T00:20:25.153000+00:00,BTCUSDT,69980.1,0.017,buy,2104408288
2024-03-28T00:20:25.179000+00:00,BTCUSDT,69980.0,0.218,sell,2104408289
2024-03-28T00:20:25.283000+00:00,BTCUSDT,69980.0,0.041,sell,2104408290
2024-03-28T00:20:25.304000+00:00,BTCUSDT,69980.1,0.023,buy,2104408291
2024-03-28T00:20:25.319000+00:00,BTCUSDT,69980.0,0.07,sell,2104408292
2024-03-28T00:20:25.350000+00:00,BTCUSDT,69980.1,0.019,buy,2104408293
2024-03-28T00:20:25.405000+00:00,BTCUSDT,69980.0,5.65,sell,2104408294
2024-03-28T00:20:25.412000+00:00,BTCUSDT,69980.1,0.004,buy,2104408295
2024-03-28T00:20:25.412000+00:00,BTCUSDT,69980.0,0.337,sell,2104408296
2024-03-28T00:20:25.416000+00:00,BTCUSDT,69979.4,0.012,sell,2104408297
2024-03-28T00:20:25.416000+00:00,BTCUSDT,69978.8,0.002,sell,2104408298
2024-03-28T00:20:25.416000+00:00,BTCUSDT,69978.5,0.002,sell,2104408299
2024-03-28T00:20:25.416000+00:00,BTCUSDT,69978.2,0.008,sell,2104408300
2024-03-28T00:20:25.416000+00:00,BTCUSDT,69978.0,0.13,sell,2104408301
2024-03-28T00:20:25.467000+00:00,BTCUSDT,69978.1,1.0,buy,2104408302
2024-03-28T00:20:25.482000+00:00,BTCUSDT,69978.0,0.05,sell,2104408303
2024-03-28T00:20:25.510000+00:00,BTCUSDT,69978.1,1.185,buy,2104408304
2024-03-28T00:20:25.614000+00:00,BTCUSDT,69978.1,0.009,buy,2104408305
2024-03-28T00:20:25.711000+00:00,BTCUSDT,69978.0,0.198,sell,2104408306
2024-03-28T00:20:25.818000+00:00,BTCUSDT,69978.0,0.005,sell,2104408307
2024-03-28T00:20:25.825000+00:00,BTCUSDT,69978.1,0.225,buy,2104408308
2024-03-28T00:20:25.836000+00:00,BTCUSDT,69978.0,0.03,sell,2104408309
2024-03-28T00:20:25.863000+00:00,BTCUSDT,69978.1,1.01,buy,2104408310
2024-03-28T00:20:25.953000+00:00,BTCUSDT,69978.0,2.033,sell,2104408311
2024-03-28T00:20:26.006000+00:00,BTCUSDT,69978.1,0.143,buy,2104408312
2024-03-28T00:20:26.120000+00:00,BTCUSDT,69978.1,0.002,buy,2104408313
2024-03-28T00:20:26.126000+00:00,BTCUSDT,69978.0,0.029,sell,2104408314
2024-03-28T00:20:26.213000+00:00,BTCUSDT,69978.1,0.368,buy,2104408315
2024-03-28T00:20:26.396000+00:00,BTCUSDT,69978.1,0.031,buy,2104408316
2024-03-28T00:20:26.564000+00:00,BTCUSDT,69978.1,0.748,buy,2104408317
2024-03-28T00:20:26.665000+00:00,BTCUSDT,69978.0,0.778,sell,2104408318
2024-03-28T00:20:26.707000+00:00,BTCUSDT,69978.1,0.032,buy,2104408319
2024-03-28T00:20:26.846000+00:00,BTCUSDT,69978.0,5.183,sell,2104408320
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69976.9,0.002,sell,2104408321
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69976.3,0.002,sell,2104408322
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69976.0,0.005,sell,2104408323
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69975.4,0.002,sell,2104408324
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69975.0,0.006,sell,2104408325
2024-03-28T00:20:26.927000+00:00,BTCUSDT,69974.5,0.172,sell,2104408326
2024-03-28T00:20:27.162000+00:00,BTCUSDT,69973.6,0.044,sell,2104408327
2024-03-28T00:20:27.167000+00:00,BTCUSDT,69973.1,0.009,sell,2104408328
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.9,0.004,sell,2104408329
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.6,0.002,sell,2104408330
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.4,0.002,sell,2104408331
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.2,0.002,sell,2104408332
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.1,0.002,sell,2104408333
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69972.0,0.466,sell,2104408334
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69971.4,0.002,sell,2104408335
2024-03-28T00:20:27.292000+00:00,BTCUSDT,69971.1,0.52,sell,2104408336
2024-03-28T00:20:27.303000+00:00,BTCUSDT,69970.5,0.002,sell,2104408337
2024-03-28T00:20:27.303000+00:00,BTCUSDT,69970.3,0.004,sell,2104408338
2024-03-28T00:20:27.303000+00:00,BTCUSDT,69970.0,0.822,sell,2104408339
2024-03-28T00:20:27.317000+00:00,BTCUSDT,69969.9,0.087,sell,2104408340
2024-03-28T00:20:27.365000+00:00,BTCUSDT,69969.2,0.475,sell,2104408341
2024-03-28T00:20:27.427000+00:00,BTCUSDT,69969.3,0.01,buy,2104408342
2024-03-28T00:20:27.452000+00:00,BTCUSDT,69969.2,0.006,sell,2104408343
2024-03-28T00:20:27.572000+00:00,BTCUSDT,69969.3,0.173,buy,2104408344
2024-03-28T00:20:27.587000+00:00,BTCUSDT,69969.2,0.098,sell,2104408345
2024-03-28T00:20:27.598000+00:00,BTCUSDT,69969.3,0.029,buy,2104408346
2024-03-28T00:20:27.658000+00:00,BTCUSDT,69969.2,0.036,sell,2104408347
2024-03-28T00:20:27.678000+00:00,BTCUSDT,69969.3,0.013,buy,2104408348
2024-03-28T00:20:27.701000+00:00,BTCUSDT,69969.2,0.998,sell,2104408349
2024-03-28T00:20:27.701000+00:00,BTCUSDT,69968.9,0.002,sell,2104408350
2024-03-28T00:20:27.701000+00:00,BTCUSDT,69968.6,0.03,sell,2104408351
2024-03-28T00:20:27.819000+00:00,BTCUSDT,69968.7,0.005,buy,2104408352
2024-03-28T00:20:27.854000+00:00,BTCUSDT,69968.6,0.032,sell,2104408353
2024-03-28T00:20:27.871000+00:00,BTCUSDT,69968.7,0.176,buy,2104408354
2024-03-28T00:20:27.900000+00:00,BTCUSDT,69968.6,0.794,sell,2104408355
2024-03-28T00:20:28.031000+00:00,BTCUSDT,69968.6,0.008,sell,2104408356
2024-03-28T00:20:28.063000+00:00,BTCUSDT,69968.7,0.014,buy,2104408357
2024-03-28T00:20:28.079000+00:00,BTCUSDT,69968.6,1.538,sell,2104408358
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69968.7,2.951,buy,2104408359
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.1,0.005,buy,2104408360
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.2,0.344,buy,2104408361
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.3,0.121,buy,2104408362
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.4,0.007,buy,2104408363
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.6,0.02,buy,2104408364
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69969.8,0.002,buy,2104408365
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69970.0,0.86,buy,2104408366
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69970.4,0.003,buy,2104408367
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69971.0,0.067,buy,2104408368
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69971.5,0.045,buy,2104408369
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69971.6,0.032,buy,2104408370
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69972.0,0.057,buy,2104408371
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69972.6,0.057,buy,2104408372
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69972.8,0.003,buy,2104408373
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.0,0.01,buy,2104408374
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.1,0.002,buy,2104408375
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.2,0.031,buy,2104408376
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.4,0.08,buy,2104408377
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.6,0.003,buy,2104408378
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69973.9,0.062,buy,2104408379
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69974.0,0.015,buy,2104408380
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69974.2,0.057,buy,2104408381
2024-03-28T00:20:28.209000+00:00,BTCUSDT,69974.6,0.243,buy,2104408382
2024-03-28T00:20:28.310000+00:00,BTCUSDT,69974.6,0.039,buy,2104408383
2024-03-28T00:20:28.326000+00:00,BTCUSDT,69974.5,1.0,sell,2104408384
2024-03-28T00:20:28.437000+00:00,BTCUSDT,69974.5,0.1,sell,2104408385
2024-03-28T00:20:28.514000+00:00,BTCUSDT,69974.6,0.062,buy,2104408386
2024-03-28T00:20:28.605000+00:00,BTCUSDT,69974.5,0.009,sell,2104408387
2024-03-28T00:20:28.622000+00:00,BTCUSDT,69972.0,0.004,sell,2104408388
2024-03-28T00:20:28.622000+00:00,BTCUSDT,69971.6,0.002,sell,2104408389
2024-03-28T00:20:28.627000+00:00,BTCUSDT,69969.9,2.08,sell,2104408390
2024-03-28T00:20:28.672000+00:00,BTCUSDT,69968.7,0.003,buy,2104408391
2024-03-28T00:20:28.762000+00:00,BTCUSDT,69968.6,0.003,sell,2104408392
2024-03-28T00:20:28.796000+00:00,BTCUSDT,69968.7,0.005,buy,2104408393
2024-03-28T00:20:28.903000+00:00,BTCUSDT,69968.6,0.009,sell,2104408394
2024-03-28T00:20:28.906000+00:00,BTCUSDT,69968.0,0.002,sell,2104408395
2024-03-28T00:20:28.906000+00:00,BTCUSDT,69967.6,0.004,sell,2104408396
2024-03-28T00:20:28.922000+00:00,BTCUSDT,69967.4,0.005,sell,2104408397
2024-03-28T00:20:28.922000+00:00,BTCUSDT,69966.3,0.002,sell,2104408398
